,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
84,"frozenset({'estupro', 'lesao_corporal_culposa_por_acidente_de_transito'})",frozenset({'estupro_de_vulneravel'}),0.7307692307692307,0.9615384615384616,0.7307692307692307,1.0,1.04,1.0,0.028106508875739622,inf,0.1428571428571427,0.7599999999999999,1.0,0.8799999999999999
90,"frozenset({'estupro', 'roubo_outros'})",frozenset({'estupro_de_vulneravel'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
103,"frozenset({'estupro', 'roubo_outros'})",frozenset({'furto_de_veiculos'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
85,frozenset({'estupro'}),"frozenset({'estupro_de_vulneravel', 'lesao_corporal_culposa_por_acidente_de_transito'})",0.7307692307692307,0.9615384615384616,0.7307692307692307,1.0,1.04,1.0,0.028106508875739622,inf,0.1428571428571427,0.7599999999999999,1.0,0.8799999999999999
0,frozenset({'estupro'}),frozenset({'estupro_de_vulneravel'}),0.7307692307692307,0.9615384615384616,0.7307692307692307,1.0,1.04,1.0,0.028106508875739622,inf,0.1428571428571427,0.7599999999999999,1.0,0.8799999999999999
20,frozenset({'estupro_de_vulneravel'}),frozenset({'tentativa_de_homicidio'}),0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
21,frozenset({'tentativa_de_homicidio'}),frozenset({'estupro_de_vulneravel'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
10,frozenset({'homicidio_culposo_por_acidente_de_transito'}),frozenset({'estupro_de_vulneravel'}),0.7692307692307693,0.9615384615384616,0.7692307692307693,1.0,1.04,1.0,0.029585798816567976,inf,0.16666666666666627,0.8,1.0,0.8999999999999999
11,frozenset({'homicidio_doloso'}),frozenset({'estupro_de_vulneravel'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
193,"frozenset({'furto_outros', 'estupro_de_vulneravel'})",frozenset({'tentativa_de_homicidio'}),0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
194,"frozenset({'furto_outros', 'tentativa_de_homicidio'})",frozenset({'estupro_de_vulneravel'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
196,frozenset({'estupro_de_vulneravel'}),"frozenset({'furto_outros', 'tentativa_de_homicidio'})",0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
197,frozenset({'tentativa_de_homicidio'}),"frozenset({'furto_outros', 'estupro_de_vulneravel'})",0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
199,"frozenset({'homicidio_culposo_por_acidente_de_transito', 'lesao_corporal_culposa_por_acidente_de_transito'})",frozenset({'estupro_de_vulneravel'}),0.7692307692307693,0.9615384615384616,0.7692307692307693,1.0,1.04,1.0,0.029585798816567976,inf,0.16666666666666627,0.8,1.0,0.8999999999999999
200,frozenset({'homicidio_culposo_por_acidente_de_transito'}),"frozenset({'estupro_de_vulneravel', 'lesao_corporal_culposa_por_acidente_de_transito'})",0.7692307692307693,0.9615384615384616,0.7692307692307693,1.0,1.04,1.0,0.029585798816567976,inf,0.16666666666666627,0.8,1.0,0.8999999999999999
202,"frozenset({'homicidio_culposo_por_acidente_de_transito', 'lesao_corporal_dolosa'})",frozenset({'estupro_de_vulneravel'}),0.7692307692307693,0.9615384615384616,0.7692307692307693,1.0,1.04,1.0,0.029585798816567976,inf,0.16666666666666627,0.8,1.0,0.8999999999999999
203,frozenset({'homicidio_culposo_por_acidente_de_transito'}),"frozenset({'estupro_de_vulneravel', 'lesao_corporal_dolosa'})",0.7692307692307693,0.9615384615384616,0.7692307692307693,1.0,1.04,1.0,0.029585798816567976,inf,0.16666666666666627,0.8,1.0,0.8999999999999999
205,"frozenset({'roubo_de_veiculo', 'homicidio_culposo_por_acidente_de_transito'})",frozenset({'estupro_de_vulneravel'}),0.7307692307692307,0.9615384615384616,0.7307692307692307,1.0,1.04,1.0,0.028106508875739622,inf,0.1428571428571427,0.7599999999999999,1.0,0.8799999999999999
155,frozenset({'furto_de_veiculos'}),"frozenset({'estupro_de_vulneravel', 'roubo_outros'})",0.9615384615384616,0.8846153846153846,0.8846153846153846,0.9199999999999999,1.04,1.0,0.03402366863905326,1.4423076923076914,1.0000000000000009,0.9199999999999998,0.30666666666666625,0.96
263,frozenset({'estupro_de_vulneravel'}),"frozenset({'tentativa_de_homicidio', 'lesao_corporal_dolosa'})",0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
224,frozenset({'homicidio_doloso'}),"frozenset({'estupro_de_vulneravel', 'lesao_corporal_dolosa'})",0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
221,frozenset({'homicidio_doloso'}),"frozenset({'estupro_de_vulneravel', 'lesao_corporal_culposa_por_acidente_de_transito'})",0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
262,"frozenset({'tentativa_de_homicidio', 'lesao_corporal_dolosa'})",frozenset({'estupro_de_vulneravel'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
261,"frozenset({'estupro_de_vulneravel', 'lesao_corporal_dolosa'})",frozenset({'tentativa_de_homicidio'}),0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
304,"frozenset({'furto_outros', 'roubo_outros'})",frozenset({'furto_de_veiculos'}),0.9230769230769231,0.9615384615384616,0.9230769230769231,1.0,1.04,1.0,0.035502958579881616,inf,0.4999999999999997,0.9600000000000002,1.0,0.98
220,"frozenset({'homicidio_doloso', 'lesao_corporal_culposa_por_acidente_de_transito'})",frozenset({'estupro_de_vulneravel'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
216,"frozenset({'homicidio_culposo_por_acidente_de_transito', 'tentativa_de_homicidio'})",frozenset({'estupro_de_vulneravel'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
246,frozenset({'estupro_de_vulneravel'}),"frozenset({'tentativa_de_homicidio', 'lesao_corporal_culposa_por_acidente_de_transito'})",0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
245,"frozenset({'tentativa_de_homicidio', 'lesao_corporal_culposa_por_acidente_de_transito'})",frozenset({'estupro_de_vulneravel'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
244,"frozenset({'estupro_de_vulneravel', 'lesao_corporal_culposa_por_acidente_de_transito'})",frozenset({'tentativa_de_homicidio'}),0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
211,"frozenset({'homicidio_culposo_por_acidente_de_transito', 'roubo_outros'})",frozenset({'estupro_de_vulneravel'}),0.75,0.9615384615384616,0.75,1.0,1.04,1.0,0.028846153846153855,inf,0.15384615384615388,0.7799999999999999,1.0,0.8899999999999999
272,"frozenset({'roubo_de_veiculo', 'tentativa_de_homicidio'})",frozenset({'estupro_de_vulneravel'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
264,frozenset({'tentativa_de_homicidio'}),"frozenset({'estupro_de_vulneravel', 'lesao_corporal_dolosa'})",0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
310,"frozenset({'furto_outros', 'furto_de_veiculos'})",frozenset({'tentativa_de_homicidio'}),0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
309,"frozenset({'furto_outros', 'tentativa_de_homicidio'})",frozenset({'furto_de_veiculos'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
308,frozenset({'roubo_outros'}),"frozenset({'furto_outros', 'furto_de_veiculos'})",0.9230769230769231,0.9615384615384616,0.9230769230769231,1.0,1.04,1.0,0.035502958579881616,inf,0.4999999999999997,0.9600000000000002,1.0,0.98
247,frozenset({'tentativa_de_homicidio'}),"frozenset({'estupro_de_vulneravel', 'lesao_corporal_culposa_por_acidente_de_transito'})",0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
307,frozenset({'furto_de_veiculos'}),"frozenset({'furto_outros', 'roubo_outros'})",0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9600000000000001,1.04,1.0,0.035502958579881616,1.9230769230769253,0.9999999999999994,0.9600000000000002,0.48000000000000065,0.98
222,"frozenset({'homicidio_doloso', 'lesao_corporal_dolosa'})",frozenset({'estupro_de_vulneravel'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
168,frozenset({'homicidio_doloso'}),"frozenset({'furto_outros', 'estupro_de_vulneravel'})",0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
166,"frozenset({'furto_outros', 'homicidio_doloso'})",frozenset({'estupro_de_vulneravel'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
356,frozenset({'tentativa_de_homicidio'}),"frozenset({'lesao_corporal_culposa_por_acidente_de_transito', 'furto_de_veiculos'})",0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
312,frozenset({'tentativa_de_homicidio'}),"frozenset({'furto_outros', 'furto_de_veiculos'})",0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
313,frozenset({'furto_de_veiculos'}),"frozenset({'furto_outros', 'tentativa_de_homicidio'})",0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
326,"frozenset({'homicidio_culposo_por_acidente_de_transito', 'roubo_outros'})",frozenset({'furto_de_veiculos'}),0.75,0.9615384615384616,0.75,1.0,1.04,1.0,0.028846153846153855,inf,0.15384615384615388,0.7799999999999999,1.0,0.8899999999999999
279,frozenset({'estupro_de_vulneravel'}),"frozenset({'tentativa_de_homicidio', 'roubo_outros'})",0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
278,"frozenset({'tentativa_de_homicidio', 'roubo_outros'})",frozenset({'estupro_de_vulneravel'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
303,"frozenset({'furto_outros', 'furto_de_veiculos'})",frozenset({'roubo_outros'}),0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9600000000000001,1.04,1.0,0.035502958579881616,1.9230769230769253,0.9999999999999994,0.9600000000000002,0.48000000000000065,0.98
366,"frozenset({'lesao_corporal_dolosa', 'furto_de_veiculos'})",frozenset({'roubo_outros'}),0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9600000000000001,1.04,1.0,0.035502958579881616,1.9230769230769253,0.9999999999999994,0.9600000000000002,0.48000000000000065,0.98
349,"frozenset({'lesao_corporal_culposa_por_acidente_de_transito', 'furto_de_veiculos'})",frozenset({'roubo_outros'}),0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9600000000000001,1.04,1.0,0.035502958579881616,1.9230769230769253,0.9999999999999994,0.9600000000000002,0.48000000000000065,0.98
347,"frozenset({'lesao_corporal_culposa_por_acidente_de_transito', 'roubo_outros'})",frozenset({'furto_de_veiculos'}),0.9230769230769231,0.9615384615384616,0.9230769230769231,1.0,1.04,1.0,0.035502958579881616,inf,0.4999999999999997,0.9600000000000002,1.0,0.98
352,frozenset({'furto_de_veiculos'}),"frozenset({'lesao_corporal_culposa_por_acidente_de_transito', 'roubo_outros'})",0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9600000000000001,1.04,1.0,0.035502958579881616,1.9230769230769253,0.9999999999999994,0.9600000000000002,0.48000000000000065,0.98
330,"frozenset({'homicidio_culposo_por_acidente_de_transito', 'tentativa_de_homicidio'})",frozenset({'furto_de_veiculos'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
376,"frozenset({'roubo_de_veiculo', 'roubo_outros'})",frozenset({'furto_de_veiculos'}),0.8461538461538461,0.9615384615384616,0.8461538461538461,1.0,1.04,1.0,0.032544378698224796,inf,0.24999999999999958,0.88,1.0,0.94
374,frozenset({'furto_de_veiculos'}),"frozenset({'tentativa_de_homicidio', 'lesao_corporal_dolosa'})",0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
373,frozenset({'tentativa_de_homicidio'}),"frozenset({'lesao_corporal_dolosa', 'furto_de_veiculos'})",0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
372,"frozenset({'lesao_corporal_dolosa', 'furto_de_veiculos'})",frozenset({'tentativa_de_homicidio'}),0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
350,frozenset({'roubo_outros'}),"frozenset({'lesao_corporal_culposa_por_acidente_de_transito', 'furto_de_veiculos'})",0.9230769230769231,0.9615384615384616,0.9230769230769231,1.0,1.04,1.0,0.035502958579881616,inf,0.4999999999999997,0.9600000000000002,1.0,0.98
367,frozenset({'roubo_outros'}),"frozenset({'lesao_corporal_dolosa', 'furto_de_veiculos'})",0.9230769230769231,0.9615384615384616,0.9230769230769231,1.0,1.04,1.0,0.035502958579881616,inf,0.4999999999999997,0.9600000000000002,1.0,0.98
370,"frozenset({'tentativa_de_homicidio', 'lesao_corporal_dolosa'})",frozenset({'furto_de_veiculos'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
369,frozenset({'furto_de_veiculos'}),"frozenset({'lesao_corporal_dolosa', 'roubo_outros'})",0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9600000000000001,1.04,1.0,0.035502958579881616,1.9230769230769253,0.9999999999999994,0.9600000000000002,0.48000000000000065,0.98
357,frozenset({'furto_de_veiculos'}),"frozenset({'tentativa_de_homicidio', 'lesao_corporal_culposa_por_acidente_de_transito'})",0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
364,"frozenset({'lesao_corporal_dolosa', 'roubo_outros'})",frozenset({'furto_de_veiculos'}),0.9230769230769231,0.9615384615384616,0.9230769230769231,1.0,1.04,1.0,0.035502958579881616,inf,0.4999999999999997,0.9600000000000002,1.0,0.98
355,"frozenset({'lesao_corporal_culposa_por_acidente_de_transito', 'furto_de_veiculos'})",frozenset({'tentativa_de_homicidio'}),0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
353,"frozenset({'tentativa_de_homicidio', 'lesao_corporal_culposa_por_acidente_de_transito'})",frozenset({'furto_de_veiculos'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
379,frozenset({'furto_de_veiculos'}),"frozenset({'roubo_de_veiculo', 'roubo_outros'})",0.9615384615384616,0.8461538461538461,0.8461538461538461,0.88,1.04,1.0,0.032544378698224796,1.2820512820512822,0.9999999999999989,0.88,0.22000000000000008,0.94
381,"frozenset({'roubo_de_veiculo', 'tentativa_de_homicidio'})",frozenset({'furto_de_veiculos'}),0.7115384615384616,0.9615384615384616,0.7115384615384616,1.0,1.04,1.0,0.02736686390532539,inf,0.13333333333333308,0.74,1.0,0.87
390,frozenset({'furto_de_veiculos'}),"frozenset({'tentativa_de_homicidio', 'roubo_outros'})",0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
387,"frozenset({'tentativa_de_homicidio', 'roubo_outros'})",frozenset({'furto_de_veiculos'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
34,frozenset({'furto_de_veiculos'}),frozenset({'tentativa_de_homicidio'}),0.9615384615384616,0.7884615384615384,0.7884615384615384,0.82,1.04,1.0,0.03032544378698221,1.175213675213675,0.9999999999999994,0.82,0.14909090909090897,0.9099999999999999
33,frozenset({'tentativa_de_homicidio'}),frozenset({'furto_de_veiculos'}),0.7884615384615384,0.9615384615384616,0.7884615384615384,1.0,1.04,1.0,0.03032544378698221,inf,0.18181818181818157,0.82,1.0,0.9099999999999999
32,frozenset({'roubo_outros'}),frozenset({'furto_de_veiculos'}),0.9230769230769231,0.9615384615384616,0.9230769230769231,1.0,1.04,1.0,0.035502958579881616,inf,0.4999999999999997,0.9600000000000002,1.0,0.98
31,frozenset({'furto_de_veiculos'}),frozenset({'roubo_outros'}),0.9615384615384616,0.9230769230769231,0.9230769230769231,0.9600000000000001,1.04,1.0,0.035502958579881616,1.9230769230769253,0.9999999999999994,0.9600000000000002,0.48000000000000065,0.98
151,"frozenset({'estupro_de_vulneravel', 'furto_de_veiculos'})",frozenset({'roubo_outros'}),0.9230769230769231,0.9230769230769231,0.8846153846153846,0.9583333333333333,1.0381944444444442,1.0,0.032544378698224685,1.8461538461538416,0.47826086956521524,0.9199999999999998,0.458333333333332,0.9583333333333333
156,frozenset({'roubo_outros'}),"frozenset({'estupro_de_vulneravel', 'furto_de_veiculos'})",0.9230769230769231,0.9230769230769231,0.8846153846153846,0.9583333333333333,1.0381944444444442,1.0,0.032544378698224685,1.8461538461538416,0.47826086956521524,0.9199999999999998,0.458333333333332,0.9583333333333333
557,"frozenset({'roubo_de_veiculo', 'lesao_corporal_dolosa'})",frozenset({'roubo_outros'}),0.8846153846153846,0.9230769230769231,0.8461538461538461,0.9565217391304348,1.036231884057971,1.0,0.029585798816567976,1.7692307692307692,0.3030303030303022,0.88,0.43478260869565216,0.9365942028985508
72,frozenset({'roubo_outros'}),frozenset({'roubo_de_veiculo'}),0.9230769230769231,0.8846153846153846,0.8461538461538461,0.9166666666666666,1.036231884057971,1.0,0.029585798816567976,1.3846153846153844,0.45454545454545375,0.88,0.2777777777777777,0.9365942028985508
71,frozenset({'roubo_de_veiculo'}),frozenset({'roubo_outros'}),0.8846153846153846,0.9230769230769231,0.8461538461538461,0.9565217391304348,1.036231884057971,1.0,0.029585798816567976,1.7692307692307692,0.3030303030303022,0.88,0.43478260869565216,0.9365942028985508
562,frozenset({'roubo_outros'}),"frozenset({'roubo_de_veiculo', 'lesao_corporal_dolosa'})",0.9230769230769231,0.8846153846153846,0.8461538461538461,0.9166666666666666,1.036231884057971,1.0,0.029585798816567976,1.3846153846153844,0.45454545454545375,0.88,0.2777777777777777,0.9365942028985508
465,frozenset({'roubo_de_veiculo'}),"frozenset({'furto_outros', 'roubo_outros'})",0.8846153846153846,0.9230769230769231,0.8461538461538461,0.9565217391304348,1.036231884057971,1.0,0.029585798816567976,1.7692307692307692,0.3030303030303022,0.88,0.43478260869565216,0.9365942028985508
377,"frozenset({'furto_de_veiculos', 'roubo_outros'})",frozenset({'roubo_de_veiculo'}),0.9230769230769231,0.8846153846153846,0.8461538461538461,0.9166666666666666,1.036231884057971,1.0,0.029585798816567976,1.3846153846153844,0.45454545454545375,0.88,0.2777777777777777,0.9365942028985508
